	S190905.5.1	S190905.5.2	S190905.5.3	S191002.3.1	S191002.3.2	S191002.3.3	S191003.4.0	S191002.4.1	S191002.4.2	S191002.4.3	S190905.3.0	S191003.5.0	S191003.5.1	S191003.5.2	S191002.5.3	S191030.3.0	S191030.3.1	S191030.3.2	S191030.3.3	S191030.4.0	S191030.4.1	S190905.3.1	S191030.4.2	S191030.4.3	S191030.5.0	S191030.5.1	S191030.5.2	S191030.5.3	S191126.3.0	S191126.3.1	S191126.3.2	S191126.3.3	S190905.3.2	S191126.4.0	S191126.4.1	S191126.4.2	S191126.5.0	S191126.5.1	S191126.5.2	S191126.5.3	S190905.3.3	S190905.4.0	S190905.4.1	S190905.4.2	S190905.4.3	S190905.5.0
S191030.4.2	2.33279124150717	1.6710357394675117	1.8411715195088836	0.6904245417590231	0.30885374312424413	0.35852232908147613	0.5515521601510718	0.7598696269626046	1.3292514401148317	0.4416157710289466	2.4618173472147977	2.4527998102202884	1.1296451795746634	0.8393682323654095	0.23964238787509348	0.495189475974543	2.5226360616894703	0.6853236456436039	0.9069398531406337	2.0854916481372108	0.18061063090656437	2.4051687638457517	0.0	0.43746606891541245	0.8582269964826104	2.585020113989789	1.1023181011591694	0.3200535706978424	3.1553389619686634	3.4738117357116343	1.1658780221805065	0.8164189944481918	2.3835723343962347	0.18139015628018235	1.8453198380386417	0.8119473270422166	2.307287665002726	3.066574467399809	2.5263030260222386	2.077164920380447	2.237455836824037	2.466902105103758	2.867261333116692	2.3892812350014614	1.8011528198525464	2.3377848794116085
S191030.4.3	2.4747130775135715	1.90417667865226	1.9848182141498814	1.1198615064278084	0.698332095561148	0.5447302458579659	0.4337330803658241	1.0978986992285036	1.6979339136972578	0.14201812654599452	2.512712741472467	2.8864448795084057	1.5499251522306066	1.2623289832730984	0.41859812483612535	0.9260379278451678	2.9568517218385555	0.3825573252029078	1.3274351238396456	2.521072810771823	0.31537158856009595	2.4654862627875636	0.43746606891541245	0.0	1.2833093842383545	2.9877698833004027	1.5278721931066117	0.6751684808958467	3.5773429217413555	3.8934952942891794	1.5939258881421663	1.2430452340246554	2.4347318689471797	0.3075993045254963	2.267041485670602	0.6786172064522964	2.6769448668855005	3.47106694711474	2.9016280426034537	2.48074692655525	2.384525789203966	2.5399245792985745	2.930649560638105	2.4527955536817396	1.9565584858149352	2.5020014147476815
S191030.5.0	2.216477877051513	1.4766929146367518	1.8030870056214148	0.21092317961965767	0.5960368247163006	0.996097226708778	1.3197486962776186	0.7125295620959914	0.9393441195550286	1.2825304320505306	2.519594446675762	1.6131851533744779	0.4907261678709472	0.33721720442952163	1.0000270060755725	0.3688298593565084	1.687804817026195	1.4275683591818795	0.16811083474987681	1.2545842948507984	0.9940795849503252	2.4443784111337705	0.8582269964826104	1.2833093842383545	0.0	1.8067646558977304	0.24541806325189527	0.6473281777703234	2.3370019061864045	2.65686910691745	0.3128588146053534	0.09435989037510358	2.4419438644662006	1.0305888725472416	1.0103990456641918	1.3960766268366287	1.5924968881322337	2.2975966861888257	1.8105802437018352	1.2908125789171507	2.1244421218706755	2.4854960198020586	2.85691185718572	2.4215213957485653	1.7226127551857118	2.1929688541572125
S191030.5.1	2.1833394130217427	1.7395824505722983	2.122489567751391	2.0059081827015097	2.317192187845613	2.776162747143108	3.0914581608708303	2.44626227664104	2.272174579456268	3.0232475748975274	2.707665956585065	0.8215964576993211	1.8880820863401002	2.0181984866916713	2.760436800308687	2.11392539963982	0.8133601380278468	3.0305376562525357	1.699898826283703	1.0665000391326407	2.7458753288501723	2.6304454571527507	2.585020113989789	2.9877698833004027	1.8067646558977304	0.0	1.6120206926350125	2.3288850836046313	0.7111617517284361	0.9701908700513333	1.5297693646164554	1.8846749806129335	2.666450656810936	2.733121161825176	0.8481271464893718	2.8218451284436945	0.5362830827848102	0.5193068564471344	0.3867701282448358	0.5263426216121289	2.1377380069532728	2.6036681022043164	2.820282327828681	2.60561362115656	2.0414664141292063	2.0887193036229763
S191030.5.2	2.2682079293947632	1.5306201104699648	1.8887913746453497	0.42967325177280113	0.8398683807288413	1.2195476921419512	1.5489180940108915	0.8520005251124458	0.9202777090949187	1.5241443434088504	2.612687642160423	1.3759719083774269	0.4356249794688729	0.4433095506109544	1.2350424107939317	0.6122164531981907	1.4526680508934575	1.6669481795859338	0.28125818393331625	1.0187470507897847	1.235694490788338	2.5343404347216243	1.1023181011591694	1.5278721931066117	0.24541806325189527	1.6120206926350125	0.0	0.8887502352467334	2.114585656548986	2.434832222227849	0.09033325931298755	0.2951810957289697	2.5370358930459815	1.2740639678169448	0.7896414926087783	1.6210224632868349	1.4382134426785267	2.1009787919224814	1.6496148219500921	1.101124730264662	2.1793717951936165	2.5685858470299388	2.92643199334477	2.5102176361364377	1.8015157889139424	2.2356530089422675
S191030.5.3	2.123359508208003	1.464381783056696	1.655627623218874	0.5379786298723201	0.08715008635420428	0.6271061220658593	0.8565518182760526	0.8011882938490192	1.3294541245464269	0.7121009929451491	2.2955787190497583	2.244284379456955	1.0262614444925866	0.7459165797923669	0.5445413776074423	0.32996767292924345	2.316630413562821	0.7815548959104596	0.6719065184359657	1.8970000676290104	0.44582368286485535	2.230224345556356	0.3200535706978424	0.6751684808958467	0.6473281777703234	2.3288850836046313	0.8887502352467334	0.0	2.920413704399495	3.234824430267595	0.951323175368724	0.6315824102098038	2.21301789271683	0.4782399374115137	1.604101948166594	0.7896150053145662	2.0225809686653062	2.8220591125250793	2.2535105726654425	1.8150079616325059	2.03049472959464	2.2935052944683	2.679376486769339	2.2110429195649117	1.591794249942946	2.1354234868854083
S191126.3.0	2.8594979417210853	2.4251657823078294	2.8149055747370597	2.5246229624990644	2.8954652347660566	3.2974541773879578	3.625128440023155	2.892388039950152	2.5835660247911814	3.595613730024244	3.3886195076433867	0.8621399612185255	2.2924178715364607	2.4842911380945973	3.3045379968025625	2.668234030107174	0.7975379300214459	3.659140582853984	2.2586913954928556	1.2648826927706176	3.312799273879649	3.31486251919413	3.1553389619686634	3.5773429217413555	2.3370019061864045	0.7111617517284361	2.114585656548986	2.920413704399495	0.0	0.3246360214709352	2.0326142249989454	2.400738810846068	3.3533555869831497	3.307600567820211	1.333451259955742	3.480891435751984	1.2273955866428348	0.4674589041266256	1.0494195190964684	1.1492710462403963	2.818255653711604	3.2790051607949597	3.47784009183724	3.2911573155440617	2.7431787287285534	2.7518127529307406
S191126.3.1	3.050374950357221	2.6743514838132048	3.0480126290019287	2.8462970778948335	3.2118776015784194	3.6204970413093545	3.9476361754286877	3.215546527046472	2.90079429871624	3.914249124437941	3.5836385703365714	1.1719958626401548	2.615392087846591	2.8080880765632488	3.6259817275224795	2.9876988105518167	1.105525367330992	3.9666978387786305	2.576347531605575	1.5808235799322108	3.6316788928990658	3.5117681418217073	3.4738117357116343	3.8934952942891794	2.65686910691745	0.9701908700513333	2.434832222227849	3.234824430267595	0.3246360214709352	0.0	2.3533406618905204	2.7217678789285045	3.5532856332037106	3.6256254324372796	1.6504713018977641	3.7784227933812704	1.4604592994855197	0.5915043727189607	1.2568020388961985	1.4448192302717244	3.0172791045834018	3.4701147035778024	3.64004805734979	3.488492395518382	2.977811919604571	2.9414759258538576
S191126.3.2	2.2388566813924595	1.496896667416128	1.8675545086459608	0.4993708584733856	0.9054978279400072	1.2889111431372988	1.6183344400493767	0.926232293567034	0.9551189359816921	1.593157861654209	2.5962262562367964	1.3009444837656061	0.4710173470959917	0.5061380697257696	1.3017013756238518	0.6718273497862148	1.3761488712815124	1.7303704025582969	0.30833344821877523	0.9494245971757967	1.3052510248910427	2.5179377751934204	1.1658780221805065	1.5939258881421663	0.3128588146053534	1.5297693646164554	0.09033325931298755	0.951323175368724	2.0326142249989454	2.3533406618905204	0.0	0.3694141604626441	2.5225157647920904	1.3345162966837927	0.7098872356092241	1.6703049254116462	1.368728158421804	2.0157603289161123	1.5731671250524477	1.0222833843133123	2.1503064632747795	2.54788360954898	2.904416366429392	2.4938508804044917	1.7821358665479232	2.1997856186626144
S191126.3.3	2.296369970391694	1.554253900531298	1.8748167670312674	0.13710339768572752	0.570330533322289	0.9262811279153083	1.2542486406397624	0.6184943131359586	0.8663314820566524	1.232927375596137	2.589329987801963	1.6596367460092165	0.4402813025959277	0.25232522309125127	0.9410415205896134	0.3396695678655266	1.734515364859902	1.4075419709604777	0.2562752766985008	1.2894365503003276	0.9452780090809875	2.5152526415083245	0.8164189944481918	1.2430452340246554	0.09435989037510358	1.8846749806129335	0.2951810957289697	0.6315824102098038	2.400738810846068	2.7217678789285045	0.3694141604626441	0.0	2.5114392446072817	0.9893413885643411	1.0776889004663945	1.401557540038292	1.6816297933537583	2.3724313773121835	1.8978512404229806	1.3711017877166194	2.2035861877597847	2.557707497894242	2.932684951200127	2.4928330772982616	1.79746205787809	2.273361979679875
S190905.3.2	0.5124018495776359	1.127149559626911	0.6984582923831415	2.51313443386043	2.288685087612923	2.736192919259097	2.8196149465649425	2.9731340745200843	3.3401881767454724	2.568715686036917	0.10034981684148137	3.2134367250143723	2.905117156794984	2.724013725722949	2.598524052284677	2.3535175172344656	3.2492004826587126	2.1974448823620616	2.299478490528195	3.1153226536844856	2.4851866687526285	0.057481242560363466	2.3835723343962347	2.4347318689471797	2.4419438644662006	2.666450656810936	2.5370358930459815	2.21301789271683	3.3533555869831497	3.5532856332037106	2.5225157647920904	2.5114392446072817	0.0	2.3920877585623677	2.6148129977814114	1.8091434510828173	2.2204444596742254	2.976035338505389	2.3274238507011944	2.4419913008315746	0.5404993162828499	0.18205176868547152	0.5040954094380402	0.07394391519676924	0.7472864407258223	0.6617199055285162
S191126.4.0	2.373826207610999	1.732482873705944	1.8731686951609199	0.8612347268995159	0.48250923273311513	0.37567590370129345	0.45439998359502304	0.8892720060708088	1.4553690373463872	0.32005206638719247	2.4677556410731767	2.612312082830906	1.2870154767536721	0.998965795196933	0.22377929578098843	0.6635250023225796	2.680176364557081	0.6062178243727268	1.071524552392243	2.245305693556845	0.19087760490517516	2.4168889857898384	0.18139015628018235	0.3075993045254963	1.0305888725472416	2.733121161825176	1.2740639678169448	0.4782399374115137	3.307600567820211	3.6256254324372796	1.3345162966837927	0.9893413885643411	2.3920877585623677	0.0	2.007387545703349	0.7705037454273207	2.4530183346114245	3.208420280322479	2.666851270743527	2.2311799149918805	2.2784633857600287	2.479180563108922	2.8844195450134946	2.4031418144395933	1.8467135404144182	2.3794229269798186
S191126.4.1	2.2199076858595657	1.5655954998343264	1.9788885085843366	1.2061485496195476	1.5748512588805255	1.9928531057232801	2.3201917661750318	1.6116229190095306	1.4581242396167993	2.280939712003848	2.6770851839204375	0.6974250047040892	1.052291111923584	1.1940267697031328	1.9977492596316953	1.353099654052572	0.7673805693113376	2.3598409128401605	0.9398909579899424	0.5314711505582831	1.9945246493480868	2.5949303914670967	1.8453198380386417	2.267041485670602	1.0103990456641918	0.8481271464893718	0.7896414926087783	1.604101948166594	1.333451259955742	1.6504713018977641	0.7098872356092241	1.0776889004663945	2.6148129977814114	2.007387545703349	0.0	2.2272544871847093	0.8273809377108208	1.3299785446408512	0.9775953033000783	0.39083508600055766	2.1470667119603952	2.600513391280651	2.902085638478414	2.5689766015709217	1.8858181448069586	2.1543296717425378
S191126.4.2	1.9041656132648175	1.4858157412438262	1.4535026804557698	1.3205620037500543	0.870170756833765	1.1171992557072972	1.1071972449774103	1.5357545944040725	2.1031605143434784	0.8176565770765288	1.8920814993282429	2.9072856367562836	1.812180361490362	1.532393419133391	0.9720663999488419	1.1001231403734921	2.975230551329496	0.38990732165366576	1.36811024529001	2.6012626596698722	0.816023523180517	1.843658351387469	0.8119473270422166	0.6786172064522964	1.3960766268366287	2.8218451284436945	1.6210224632868349	0.7896150053145662	3.480891435751984	3.7784227933812704	1.6703049254116462	1.401557540038292	1.8091434510828173	0.7705037454273207	2.2272544871847093	0.0	2.4249313812055204	3.300553651950973	2.652715104021714	2.3413970035608793	1.8243082440261222	1.9325303715193656	2.297802347631722	1.8303949822056027	1.4153866221935427	1.9669149801761356
S191126.5.0	1.7550787047481329	1.363627418289586	1.7075703935895354	1.7981396411723585	2.027142483386952	2.5458219848613455	2.842516920701429	2.2867671467236645	2.2516261464525367	2.7299281157233444	2.270820311262251	1.1631707615027636	1.8042836769681998	1.8679550483844298	2.5087272990720426	1.8675042721439976	1.1907104339334795	2.663959096049364	1.46674241754227	1.2619684012331756	2.4616399073982405	2.186836190441718	2.307287665002726	2.6769448668855005	1.5924968881322337	0.5362830827848102	1.4382134426785267	2.0225809686653062	1.2273955866428348	1.4604592994855197	1.368728158421804	1.6816297933537583	2.2204444596742254	2.4530183346114245	0.8273809377108208	2.4249313812055204	0.0	0.9847815528454881	0.28673262852364156	0.4535240175292985	1.712142303703553	2.1763580103873577	2.3849747685579703	2.159327175897516	1.6005229132511458	1.695939684564158
S191126.5.1	2.4719081254223942	2.1098855273560755	2.474481441250722	2.4902705851441307	2.809652806873101	3.250744715222141	3.5655888303762477	2.9167109313736703	2.688915500560516	3.506464681276285	3.00366644095745	1.0835475272447248	2.3415854808127405	2.488236694575073	3.2365878302631583	2.598675936938037	1.0347206306278647	3.5200188738004035	2.1906911132577456	1.422031000902717	3.232033011382784	2.93411063990122	3.066574467399809	3.47106694711474	2.2975966861888257	0.5193068564471344	2.1009787919224814	2.8220591125250793	0.4674589041266256	0.5915043727189607	2.0157603289161123	2.3724313773121835	2.976035338505389	3.208420280322479	1.3299785446408512	3.300553651950973	0.9847815528454881	0.0	0.7356737511163294	1.0399248644987946	2.4377038944093425	2.8885169964347543	3.069103044903829	2.911821333991067	2.412430141434022	2.3559917422995045
S191126.5.2	1.8379010649701353	1.4847385379800893	1.8294540557253187	2.0124679917545394	2.2562747239098258	2.759163321462657	3.0576248597812263	2.4965323221169955	2.4173853140474977	2.954115074766831	2.3673401317960456	1.1642280329144032	1.9886976781532484	2.068383359200947	2.723236563441846	2.083967032703891	1.170205561709523	2.8990944821492572	1.6823027410900764	1.3356083000642611	2.6869938791357426	2.2891355491872383	2.5263030260222386	2.9016280426034537	1.8105802437018352	0.3867701282448358	1.6496148219500921	2.2535105726654425	1.0494195190964684	1.2568020388961985	1.5731671250524477	1.8978512404229806	2.3274238507011944	2.666851270743527	0.9775953033000783	2.652715104021714	0.28673262852364156	0.7356737511163294	0.0	0.58781357356485	1.8006889433444677	2.2624709929437787	2.455625292457606	2.263705055747025	1.7416743389285363	1.7543493906116852
S191126.5.3	2.0052921676397046	1.4439105900989355	1.8452170806469963	1.4942775049574781	1.8017095896415727	2.269621671708729	2.585148427804224	1.9471054727358335	1.8382721465603875	2.5134556821555143	2.497372582288455	0.7953243759346128	1.415830082323687	1.5213666547879194	2.254037340023781	1.6027867232051607	0.8385089888825512	2.5283639166338205	1.1852848069233513	0.8199685742730835	2.233366105567412	2.41500088576319	2.077164920380447	2.48074692655525	1.2908125789171507	0.5263426216121289	1.101124730264662	1.8150079616325059	1.1492710462403963	1.4448192302717244	1.0222833843133123	1.3711017877166194	2.4419913008315746	2.2311799149918805	0.39083508600055766	2.3413970035608793	0.4535240175292985	1.0399248644987946	0.58781357356485	0.0	1.9437054002465808	2.4094896517991313	2.6752811403057173	2.388660840135429	1.749771485745815	1.9333750461361672
S190905.3.3	0.10404456539892899	0.712840414938114	0.4205560883789288	2.227167164894128	2.0945567179682483	2.5853320990118096	2.728498699489642	2.726686717952816	3.0144250193852806	2.505325609868333	0.5710184458194764	2.7114175215933685	2.562043274300851	2.4199092465277965	2.463137487630172	2.102363191402368	2.742041367832135	2.2065389339080417	1.9677457328417882	2.6434375481864296	2.367172983494672	0.5003713996045173	2.237455836824037	2.384525789203966	2.1244421218706755	2.1377380069532728	2.1793717951936165	2.03049472959464	2.818255653711604	3.0172791045834018	2.1503064632747795	2.2035861877597847	0.5404993162828499	2.2784633857600287	2.1470667119603952	1.8243082440261222	1.712142303703553	2.4377038944093425	1.8006889433444677	1.9437054002465808	0.0	0.46861404229088033	0.7860098867022598	0.48004901677291356	0.4401491328808762	0.1959224281922407
S190905.4.0	0.4261573683124327	1.1053364716098495	0.6998859094252617	2.5643048140657134	2.3659173844409036	2.8173543899172064	2.9127505492938117	3.036058652341132	3.3755372252879736	2.671220919112471	0.1324032318711137	3.176126539360624	2.9376867752645985	2.7683563256434796	2.682501136019113	2.4125007087552115	3.2072862237656685	2.3209162997589803	2.3369223999265287	3.09564935788444	2.577692402058836	0.13693963374244386	2.466902105103758	2.5399245792985745	2.4854960198020586	2.6036681022043164	2.5685858470299388	2.2935052944683	3.2790051607949597	3.4701147035778024	2.54788360954898	2.557707497894242	0.18205176868547152	2.479180563108922	2.600513391280651	1.9325303715193656	2.1763580103873577	2.8885169964347543	2.2624709929437787	2.4094896517991313	0.46861404229088033	0.0	0.4431915145913032	0.15445619775981242	0.7674644210787662	0.5433760985103762
S190905.4.1	0.6985234736854692	1.4889695945136936	1.1108257561947796	2.947776086414487	2.7531877394265076	3.221876391228916	3.3159735800043313	3.4267968524061763	3.7643712830321023	3.064203625980408	0.44746192663238127	3.4542557153510063	3.3137988374555687	3.1537067025166574	3.0870701643573653	2.804098015439475	3.4828216368464346	2.6863800465543415	2.7081256684869843	3.408714761583843	2.9720191912101233	0.4731781010718882	2.867261333116692	2.930649560638105	2.85691185718572	2.820282327828681	2.92643199334477	2.679376486769339	3.47784009183724	3.64004805734979	2.904416366429392	2.932684951200127	0.5040954094380402	2.8844195450134946	2.902085638478414	2.297802347631722	2.3849747685579703	3.069103044903829	2.455625292457606	2.6752811403057173	0.7860098867022598	0.4431915145913032	0.0	0.48292131518223824	1.1431084625394352	0.8318716828176511
S190905.4.2	0.4451646809953003	1.0932529095723895	0.6741979107538055	2.498427216566373	2.2856286587493413	2.7427880462523904	2.834660743572936	2.9653280938290707	3.322758125977969	2.5855754165758054	0.13095791059856304	3.162327672038235	2.8832153557546345	2.7077989347502496	2.6069619882255566	2.343962669648374	3.1974082896870555	2.219691744402083	2.277031536215984	3.0712544563120696	2.4941566252307235	0.0338092458642158	2.3892812350014614	2.4527955536817396	2.4215213957485653	2.60561362115656	2.5102176361364377	2.2110429195649117	3.2911573155440617	3.488492395518382	2.4938508804044917	2.4928330772982616	0.07394391519676924	2.4031418144395933	2.5689766015709217	1.8303949822056027	2.159327175897516	2.911821333991067	2.263705055747025	2.388660840135429	0.48004901677291356	0.15445619775981242	0.48292131518223824	0.0	0.7152900325658453	0.6032350171469216
S190905.4.3	0.5326396936886892	0.4318978311706732	0.1802778512313589	1.8122691080452416	1.6572140587768338	2.1509516104476574	2.297810121933446	2.3015572249414307	2.621795458518967	2.0749284413950337	0.8163011930824345	2.5060928646905034	2.175709232224653	2.0136961254535617	2.0290961271133616	1.6765324424804515	2.547097942007233	1.7900550684056287	1.5724582702178624	2.3807406857055917	1.9299743753931613	0.7383073595060092	1.8011528198525464	1.9565584858149352	1.7226127551857118	2.0414664141292063	1.8015157889139424	1.591794249942946	2.7431787287285534	2.977811919604571	1.7821358665479232	1.79746205787809	0.7472864407258223	1.8467135404144182	1.8858181448069586	1.4153866221935427	1.6005229132511458	2.412430141434022	1.7416743389285363	1.749771485745815	0.4401491328808762	0.7674644210787662	1.1431084625394352	0.7152900325658453	0.0	0.572722832588386
S190905.5.0	0.21391448358385154	0.738319720088267	0.5207183603210982	2.3003100751195666	2.1951964793733216	2.678809342329915	2.830329006111371	2.8052554376375345	3.061045215776385	2.6192794762886797	0.6659380509551919	2.6862050502726804	2.611717564369519	2.482743279549038	2.560067802437196	2.1837687477636085	2.7107788848387355	2.3445710818867957	2.0317199998821667	2.6373016674698073	2.4753738128389737	0.6159209155775027	2.3377848794116085	2.5020014147476815	2.1929688541572125	2.0887193036229763	2.2356530089422675	2.1354234868854083	2.7518127529307406	2.9414759258538576	2.1997856186626144	2.273361979679875	0.6617199055285162	2.3794229269798186	2.1543296717425378	1.9669149801761356	1.695939684564158	2.3559917422995045	1.7543493906116852	1.9333750461361672	0.1959224281922407	0.5433760985103762	0.8318716828176511	0.6032350171469216	0.572722832588386	0.0
